accuracy,loss,val_accuracy,val_loss,learning_rate
0.3022591471672058,1.5349029302597046,0.2925499677658081,2.739192485809326,0.0010000000474974513
0.3692547380924225,1.43937349319458,0.2610539197921753,5.00347900390625,0.0010000000474974513
0.43443262577056885,1.3221652507781982,0.3422168493270874,3.1254780292510986,0.0010000000474974513
0.48506882786750793,1.2342854738235474,0.23319201171398163,3.225820779800415,0.0010000000474974513
0.532329261302948,1.1322669982910156,0.3531193137168884,2.205263376235962,0.0005000000237487257
0.5567384958267212,1.0882337093353271,0.38522106409072876,1.8113257884979248,0.0005000000237487257
0.5629706382751465,1.0584537982940674,0.45063596963882446,1.5211161375045776,0.0005000000237487257
0.5811477303504944,1.026572823524475,0.4288310110569,1.5404332876205444,0.0005000000237487257
0.5977668166160583,0.9881327748298645,0.5099939703941345,1.3635187149047852,0.0005000000237487257
0.6133471727371216,0.9708414673805237,0.5669291615486145,1.120879888534546,0.0005000000237487257
0.623863935470581,0.937181830406189,0.5687462091445923,1.129351258277893,0.0005000000237487257
0.6363282203674316,0.9075588583946228,0.6062992215156555,1.0276485681533813,0.0005000000237487257
0.6526876091957092,0.8794170618057251,0.5802543759346008,1.181497573852539,0.0005000000237487257
0.6637237071990967,0.8472741842269897,0.531193196773529,1.2684558629989624,0.0005000000237487257
0.6729421019554138,0.828311026096344,0.6268928050994873,0.9990427494049072,0.0005000000237487257
0.6937159299850464,0.8012587428092957,0.6656571626663208,0.9216302633285522,0.0005000000237487257
0.7020254731178284,0.7820220589637756,0.6323440074920654,0.9967114925384521,0.0005000000237487257
0.7172163128852844,0.759934663772583,0.6505148410797119,0.9659823179244995,0.0005000000237487257
0.7187743186950684,0.7411242127418518,0.6426408290863037,1.0033361911773682,0.0005000000237487257
0.7279927134513855,0.7236507534980774,0.7219866514205933,0.7496064901351929,0.0002500000118743628
