,Disgust,Fear,Sad,Neutral,Happy
Disgust,0.697841726618705,0.07194244604316546,0.14388489208633093,0.06474820143884892,0.02158273381294964
Fear,0.10979228486646884,0.6083086053412463,0.05341246290801187,0.18397626112759644,0.04451038575667656
Sad,0.09048723897911833,0.05568445475638051,0.7424593967517401,0.09976798143851508,0.01160092807424594
Neutral,0.015060240963855422,0.03313253012048193,0.009036144578313253,0.9427710843373494,0.0
Happy,0.02564102564102564,0.03296703296703297,0.003663003663003663,0.04395604395604396,0.8937728937728938
