accuracy,loss,val_accuracy,val_loss,learning_rate
0.36643004417419434,1.3896030187606812,0.4568965435028076,1.2643433809280396,0.0010000000474974513
0.5140523314476013,1.1451478004455566,0.5449183583259583,1.0927271842956543,0.0010000000474974513
0.5700671076774597,1.0361250638961792,0.5639746189117432,1.0596373081207275,0.0010000000474974513
0.6030341386795044,0.9695274829864502,0.5517241358757019,1.0777956247329712,0.0010000000474974513
0.6242341995239258,0.9224700927734375,0.6206896305084229,0.9487229585647583,0.0010000000474974513
0.643002986907959,0.8946223258972168,0.630671501159668,0.9104196429252625,0.0010000000474974513
0.6619663238525391,0.8526059985160828,0.622958242893219,0.940316379070282,0.0010000000474974513
0.6680929660797119,0.8265666365623474,0.6311252117156982,0.9233047366142273,0.0010000000474974513
0.6844305992126465,0.803921103477478,0.6093466281890869,0.9924098253250122,0.0010000000474974513
0.7142857313156128,0.7319049835205078,0.6696914434432983,0.850653886795044,0.0005000000237487257
0.7231352925300598,0.7112491726875305,0.6460980176925659,0.9096825122833252,0.0005000000237487257
0.7313041090965271,0.707064151763916,0.6665154099464417,0.8724098801612854,0.0005000000237487257
0.7385004162788391,0.6716515421867371,0.6651542782783508,0.86531001329422,0.0005000000237487257
0.752406895160675,0.6483549475669861,0.7078039646148682,0.7600996494293213,0.0002500000118743628
0.7568802833557129,0.6362490057945251,0.6864791512489319,0.8103071451187134,0.0002500000118743628
0.7569775581359863,0.6209822297096252,0.6910163164138794,0.821755588054657,0.0002500000118743628
0.7655353546142578,0.6186451315879822,0.6932849287986755,0.8105436563491821,0.0002500000118743628
0.7719537019729614,0.5949801206588745,0.7082577347755432,0.7698928713798523,0.0001250000059371814
0.7789555788040161,0.5856372117996216,0.7127948999404907,0.7675504684448242,0.0001250000059371814
0.7813867330551147,0.5793433785438538,0.717332124710083,0.7434478998184204,0.0001250000059371814
