accuracy,loss,val_accuracy,val_loss,learning_rate
0.3671773672103882,1.4142941236495972,0.33615991473197937,1.3842144012451172,0.0010000000474974513
0.5120747685432434,1.1503125429153442,0.4330708682537079,1.2676644325256348,0.0010000000474974513
0.5686834454536438,1.0467007160186768,0.5748031735420227,1.0337754487991333,0.0010000000474974513
0.6039989590644836,0.978061854839325,0.6196244955062866,0.9962606430053711,0.0010000000474974513
0.6341210007667542,0.9202673435211182,0.6414294242858887,0.9124767780303955,0.0010000000474974513
0.6521682739257812,0.8785322308540344,0.6141732335090637,0.9817594885826111,0.0010000000474974513
0.6682679653167725,0.8403651714324951,0.6565717458724976,0.8879360556602478,0.0010000000474974513
0.6878733038902283,0.8152208924293518,0.5863113403320312,1.1464098691940308,0.0010000000474974513
0.6965723037719727,0.7770196199417114,0.673531174659729,0.8535345792770386,0.0010000000474974513
0.713970422744751,0.752699613571167,0.6686856746673584,0.9009239077568054,0.0010000000474974513
0.7230589389801025,0.7280713319778442,0.6711084246635437,0.8600283861160278,0.0010000000474974513
0.7342248558998108,0.7114899158477783,0.6208358407020569,1.0580060482025146,0.0010000000474974513
0.7494157552719116,0.6551204323768616,0.6807995438575745,0.8635581731796265,0.0005000000237487257
0.7687613368034363,0.6176021099090576,0.6947304606437683,0.8515421748161316,0.0005000000237487257
0.769800066947937,0.6067081689834595,0.6426408290863037,0.9703512787818909,0.0005000000237487257
0.7770708799362183,0.5958526134490967,0.6711084246635437,0.8857757449150085,0.0005000000237487257
0.7812256813049316,0.5792073011398315,0.6523319482803345,0.9715691804885864,0.0005000000237487257
0.7935600876808167,0.5490118265151978,0.7026044726371765,0.8398584723472595,0.0002500000118743628
0.803167998790741,0.538301408290863,0.7135069370269775,0.8055528402328491,0.0002500000118743628
0.7973253726959229,0.539150595664978,0.7122955918312073,0.8082566261291504,0.0002500000118743628
