accuracy,loss,val_accuracy,val_loss,learning_rate
0.2993289828300476,1.5365239381790161,0.20462794601917267,2.6887688636779785,0.0010000000474974513
0.37168142199516296,1.4327032566070557,0.23321233689785004,2.7566001415252686,0.0010000000474974513
0.4404356777667999,1.3179306983947754,0.2763157784938812,1.9464147090911865,0.0010000000474974513
0.5001458525657654,1.1961075067520142,0.44419237971305847,1.3774995803833008,0.0010000000474974513
0.5397257804870605,1.1175249814987183,0.4482758641242981,1.4610944986343384,0.0010000000474974513
0.5748322606086731,1.0443581342697144,0.47549909353256226,1.2106186151504517,0.0010000000474974513
0.6048818230628967,0.979024350643158,0.4396551847457886,1.5011394023895264,0.0010000000474974513
0.6257901191711426,0.9321403503417969,0.5254083275794983,1.2036231756210327,0.0010000000474974513
0.6538947820663452,0.880028486251831,0.5744101405143738,1.0802512168884277,0.0010000000474974513
0.6737333536148071,0.8350228667259216,0.6293103694915771,0.9761257171630859,0.0010000000474974513
0.6990178227424622,0.7970502376556396,0.6783121824264526,0.832251250743866,0.0010000000474974513
0.7121462821960449,0.7558267712593079,0.6252268552780151,0.9777383208274841,0.0010000000474974513
0.7242050170898438,0.7324773073196411,0.6388384699821472,0.947364866733551,0.0010000000474974513
0.7420986294746399,0.6991361975669861,0.6447368264198303,0.9841895699501038,0.0010000000474974513
0.7542545795440674,0.656693696975708,0.7191470265388489,0.7366005182266235,0.0005000000237487257
0.7700087428092957,0.6307413578033447,0.7159709334373474,0.7916979193687439,0.0005000000237487257
0.7842069268226624,0.6072571277618408,0.7372958064079285,0.7350385189056396,0.0005000000237487257
0.78235924243927,0.5965315103530884,0.7341197729110718,0.7531593441963196,0.0005000000237487257
0.789555549621582,0.5876067280769348,0.7486388087272644,0.6852626800537109,0.0005000000237487257
0.7915977835655212,0.5680631399154663,0.7363883852958679,0.7112881541252136,0.0005000000237487257
