accuracy,loss,val_accuracy,val_loss,learning_rate
0.297974556684494,1.5442112684249878,0.20290732383728027,2.7882699966430664,0.0010000000474974513
0.3770449161529541,1.4379146099090576,0.26529374718666077,3.5514156818389893,0.0010000000474974513
0.4339132606983185,1.328654408454895,0.2931556701660156,2.9531493186950684,0.0010000000474974513
0.47273436188697815,1.2407200336456299,0.274379163980484,1.9383958578109741,0.0010000000474974513
0.5177875757217407,1.1583927869796753,0.3282858729362488,1.7351875305175781,0.0010000000474974513
0.5498571991920471,1.0947705507278442,0.44276195764541626,1.3337918519973755,0.0010000000474974513
0.5801090598106384,1.0265614986419678,0.4960629940032959,1.2717303037643433,0.0010000000474974513
0.604777991771698,0.9772362112998962,0.5208964347839355,1.202338457107544,0.0010000000474974513
0.6386652588844299,0.9144800305366516,0.6553604006767273,0.8921856880187988,0.0010000000474974513
0.6578810811042786,0.8772119879722595,0.5717746615409851,1.1195358037948608,0.0010000000474974513
0.6878733038902283,0.8246924877166748,0.4645669162273407,1.5911051034927368,0.0010000000474974513
0.6935861110687256,0.8019577860832214,0.6287098526954651,0.9447474479675293,0.0010000000474974513
0.7305894494056702,0.731465220451355,0.691096305847168,0.8408145308494568,0.0005000000237487257
0.7388989925384521,0.7088153958320618,0.6178073883056641,0.9903048872947693,0.0005000000237487257
0.7464295029640198,0.686826765537262,0.7038158774375916,0.7940607070922852,0.0005000000237487257
0.760971188545227,0.6618106961250305,0.6377952694892883,0.9618430137634277,0.0005000000237487257
0.766943633556366,0.6503115296363831,0.691096305847168,0.8131701946258545,0.0005000000237487257
0.774214506149292,0.6287158727645874,0.6547546982765198,0.9205319881439209,0.0005000000237487257
0.7834329009056091,0.6034694910049438,0.7413688898086548,0.6966229677200317,0.0002500000118743628
0.7890158295631409,0.5905160307884216,0.731677770614624,0.7324153780937195,0.0002500000118743628
