accuracy,loss,val_accuracy,val_loss,learning_rate
0.29489418864250183,1.546959400177002,0.2747584581375122,2.116868495941162,0.0010000000474974513
0.3777260184288025,1.4303131103515625,0.30042269825935364,1.7587075233459473,0.0010000000474974513
0.4642464220523834,1.2738995552062988,0.2590579688549042,2.041616916656494,0.0010000000474974513
0.5174399614334106,1.1602123975753784,0.3571859896183014,1.5796940326690674,0.0010000000474974513
0.5666213631629944,1.0667564868927002,0.40247583389282227,1.533105492591858,0.0010000000474974513
0.6105610728263855,0.9843310117721558,0.5474033951759338,1.0792319774627686,0.0010000000474974513
0.6367695331573486,0.9260537624359131,0.58152174949646,1.0293216705322266,0.0010000000474974513
0.6659548282623291,0.8632359504699707,0.4474637806415558,1.7771399021148682,0.0010000000474974513
0.6905454993247986,0.8199503421783447,0.5114734172821045,1.368224024772644,0.0010000000474974513
0.7060117721557617,0.7841147184371948,0.5929951667785645,1.0862019062042236,0.0010000000474974513
0.7324791550636292,0.7219306230545044,0.6730072498321533,0.8395160436630249,0.0005000000237487257
0.7431566715240479,0.6988030076026917,0.6829710006713867,0.8374289274215698,0.0005000000237487257
0.7463275790214539,0.6849876642227173,0.7068236470222473,0.7932332158088684,0.0005000000237487257
0.757652223110199,0.6613358855247498,0.7593598961830139,0.6618674397468567,0.0005000000237487257
0.766258955001831,0.6474080085754395,0.6929348111152649,0.8394215106964111,0.0005000000237487257
0.7757716774940491,0.6244354844093323,0.740338146686554,0.7115907073020935,0.0005000000237487257
0.7773247957229614,0.6139805912971497,0.7602657079696655,0.6507958769798279,0.0005000000237487257
0.7808839678764343,0.6017012596130371,0.7385265827178955,0.7308405041694641,0.0005000000237487257
0.7903966903686523,0.5823404788970947,0.7433574795722961,0.7118082046508789,0.0005000000237487257
0.8007506728172302,0.5623407363891602,0.7940821051597595,0.584210991859436,0.0005000000237487257
