accuracy,loss,val_accuracy,val_loss,learning_rate
0.3667217791080475,1.4108964204788208,0.30263158679008484,1.6568877696990967,0.0010000000474974513
0.504619300365448,1.175338864326477,0.47549909353256226,1.217113971710205,0.0010000000474974513
0.5577166080474854,1.0583105087280273,0.5299455523490906,1.1013023853302002,0.0010000000474974513
0.592336893081665,1.0040429830551147,0.6066243052482605,0.9840664863586426,0.0010000000474974513
0.6240396499633789,0.9264746308326721,0.5512704253196716,1.1307278871536255,0.0010000000474974513
0.6455314755439758,0.88840252161026,0.5735027194023132,1.0872434377670288,0.0010000000474974513
0.6611883640289307,0.8532053828239441,0.590290367603302,1.0573495626449585,0.0010000000474974513
0.6757755279541016,0.8162277340888977,0.5934664011001587,1.0648059844970703,0.0010000000474974513
0.7055333852767944,0.7559694647789001,0.6764972805976868,0.8431849479675293,0.0005000000237487257
0.7147719264030457,0.7326363325119019,0.6678766012191772,0.850864052772522,0.0005000000237487257
0.7262471914291382,0.7002333998680115,0.692377507686615,0.7877281904220581,0.0005000000237487257
0.7309151291847229,0.6969993710517883,0.6869328618049622,0.830031156539917,0.0005000000237487257
0.7377224564552307,0.6781331300735474,0.667422890663147,0.8993225693702698,0.0005000000237487257
0.7432655692100525,0.666244387626648,0.6642467975616455,0.8912993669509888,0.0005000000237487257
0.7451133131980896,0.6558220386505127,0.6932849287986755,0.8248509764671326,0.0005000000237487257
0.7672858238220215,0.6119091510772705,0.713248610496521,0.7906923294067383,0.0002500000118743628
0.777107834815979,0.6031005382537842,0.7109800577163696,0.7887933850288391,0.0002500000118743628
0.7698142528533936,0.5977701544761658,0.7009981870651245,0.7920942306518555,0.0002500000118743628
0.7706894874572754,0.5934118032455444,0.700090765953064,0.8155043721199036,0.0002500000118743628
