accuracy,loss,val_accuracy,val_loss,learning_rate
0.37226489186286926,1.3871766328811646,0.41333937644958496,1.3726177215576172,0.0010000000474974513
0.5099679231643677,1.1519842147827148,0.5263158082962036,1.130537509918213,0.0010000000474974513
0.5684139132499695,1.045168161392212,0.5013611912727356,1.141175627708435,0.0010000000474974513
0.5933093428611755,0.9888072609901428,0.5521778464317322,1.061737060546875,0.0010000000474974513
0.6201497912406921,0.9360277056694031,0.602087140083313,0.9744129776954651,0.0010000000474974513
0.6456286907196045,0.8941991329193115,0.6261342763900757,0.9369161128997803,0.0010000000474974513
0.6602159142494202,0.8474915623664856,0.6279491782188416,0.9259140491485596,0.0010000000474974513
0.67188560962677,0.8262933492660522,0.6592559218406677,0.8632676601409912,0.0010000000474974513
0.6886122822761536,0.8005139827728271,0.6715063452720642,0.8461387157440186,0.0010000000474974513
0.6940581798553467,0.7766308784484863,0.6619782447814941,0.8430258631706238,0.0010000000474974513
0.7039774656295776,0.7605414986610413,0.6515426635742188,0.9006882905960083,0.0010000000474974513
0.7120490074157715,0.7310109734535217,0.6842105388641357,0.8250677585601807,0.0010000000474974513
0.7284839153289795,0.708804190158844,0.655626118183136,0.8682969212532043,0.0010000000474974513
0.7267334461212158,0.7103413343429565,0.6710526347160339,0.8578950762748718,0.0010000000474974513
0.739959180355072,0.6747541427612305,0.6814882159233093,0.806161642074585,0.0010000000474974513
0.7391811609268188,0.6699970960617065,0.6851179599761963,0.8249186873435974,0.0010000000474974513
0.7519206404685974,0.6541992425918579,0.7064428329467773,0.8290425539016724,0.0010000000474974513
0.749878466129303,0.6550549268722534,0.6905626058578491,0.8184322118759155,0.0010000000474974513
0.7736068964004517,0.6003403663635254,0.7236841917037964,0.7556323409080505,0.0005000000237487257
0.7860546708106995,0.5695582628250122,0.7037205100059509,0.8010751008987427,0.0005000000237487257
